device_count, prefill_len, fc_latency, attn_latency, other_latency, total_latency, allreduce_latency, fc_roofline, attn_roofline
8, 832, 0.00027463473053892216, 1.126849936490655e-05, 3.0455994828524767e-05, 0.0003163592247323535, 0.000174216, 0.00017999954053325856, 3.928888888888889e-06
8, 896, 0.0002950800217746326, 1.2304259360067744e-05, 3.370517374342225e-05, 0.00034108945487812257, 0.00018350026666666668, 0.00019380189835205622, 4.48e-06
8, 960, 0.0003129254218835057, 1.3750553438577392e-05, 3.7022291780076214e-05, 0.0003636982671021593, 0.00019278453333333332, 0.00020760425617085386, 5.066666666666667e-06
16, 128, 3.9450734893848666e-05, 4.071711123208129e-07, 2.7352975866448917e-06, 4.259320359281437e-05, 7.208906666666666e-05, 1.7013333333333335e-05, 1.0666666666666667e-07
16, 192, 4.781110506260207e-05, 7.673924877517692e-07, 3.924394393032117e-06, 5.250289194338596e-05, 8.137333333333333e-05, 2.1705758950418722e-05, 1.8666666666666667e-07
16, 256, 5.716167664670659e-05, 9.9015786608601e-07, 5.182081291961531e-06, 6.333391580475413e-05, 9.06576e-05, 2.8751382304262e-05, 2.8444444444444443e-07
16, 320, 6.886989657049537e-05, 1.4886409000181457e-06, 6.4402059517328985e-06, 7.679874342224642e-05, 9.994186666666665e-05, 3.5797005658105274e-05, 4e-07
16, 384, 7.96216657593903e-05, 1.8964833968426782e-06, 7.828540645980766e-06, 8.934668980221374e-05, 0.00010922613333333332, 4.284262901194856e-05, 5.333333333333333e-07
16, 448, 9.182471420794775e-05, 2.3062275449101797e-06, 9.283287969515515e-06, 0.00010341422972237344, 0.00011851039999999999, 4.988825236579184e-05, 6.844444444444445e-07
16, 512, 0.00010105443658138268, 2.6373072037742695e-06, 1.0804447922337142e-05, 0.0001144961917074941, 0.00012779466666666667, 5.693387571963511e-05, 8.533333333333334e-07
16, 576, 0.0001136053347849755, 3.5587479586281978e-06, 1.2389843041190347e-05, 0.00012955392578479407, 0.0001370789333333333, 6.397949907347838e-05, 1.04e-06
16, 640, 0.00012457702776265652, 4.170713119216113e-06, 1.3978942115768464e-05, 0.0001427266829976411, 0.0001463632, 7.102512242732166e-05, 1.2444444444444445e-06
16, 704, 0.00013506804572672835, 4.4546942478679e-06, 1.5697162493195425e-05, 0.00015521990246779166, 0.00015564746666666665, 7.807074578116495e-05, 1.4666666666666667e-06
16, 768, 0.00014577082199237888, 5.163004899292324e-06, 1.7482884231536928e-05, 0.00016841671112320812, 0.00016493173333333335, 8.511636913500822e-05, 1.7066666666666667e-06
16, 832, 0.00015887098530212301, 6.071366358192706e-06, 1.933284113591e-05, 0.00018427519279622573, 0.000174216, 9.21619924888515e-05, 1.9644444444444446e-06
16, 896, 0.00016953674469243334, 6.5978515695880975e-06, 2.1250299401197605e-05, 0.00019738489566321904, 0.00018350026666666668, 9.920761584269478e-05, 2.24e-06
16, 960, 0.00017793358737071312, 7.508383233532934e-06, 2.3168195427327166e-05, 0.00020861016603157323, 0.00019278453333333332, 0.00010625323919653805, 2.5333333333333334e-06
16, 1024, 0.00018793685356559606, 7.912378878606424e-06, 2.521847895118853e-05, 0.000221067711395391, 0.0002020688, 0.00011329886255038134, 2.8444444444444446e-06
16, 1088, 0.0002046940664126293, 9.782075848303392e-06, 2.7752159317728177e-05, 0.00024222830157866087, 0.00021135306666666666, 0.00012034448590422461, 3.173333333333333e-06
16, 1536, 0.0002876499727817093, 1.4741927054980947e-05, 4.422477998548358e-05, 0.0003466166798221738, 0.0002763429333333333, 0.00016966384938112757, 5.9733333333333335e-06
16, 1792, 0.0003185100707675558, 2.2028415895481763e-05, 5.5713883596443476e-05, 0.0003962523702594811, 0.00031348, 0.0001978463427965007, 7.964444444444445e-06
16, 2048, 0.00037592270005443656, 2.7888608238069317e-05, 6.764545000907276e-05, 0.0004714567583015787, 0.00035061706666666666, 0.00022602883621187378, 1.024e-05
16, 2560, 0.00046334839412084917, 3.999422972237344e-05, 9.437303574668843e-05, 0.000597715659589911, 0.0004248912, 0.00028239382304262, 1.5644444444444444e-05
16, 3072, 0.000551163309744148, 5.551605879150789e-05, 0.0001265943612774451, 0.000733273729813101, 0.0004991653333333332, 0.00033875880987336627, 2.2186666666666665e-05
16, 3584, 0.0006381643984757757, 7.414217383414988e-05, 0.00016271290827436037, 0.000875019480584286, 0.0005734394666666666, 0.00039512379670411245, 2.9866666666666666e-05
